Locals,Area,Bath,Floor,Zone,Price
2,55,1,1,San Paolo,239000
5,205,2,A,Coppedè,1200000
2,65,1,2,Torrevecchia,169000
3,100,1,0,Trionfale,229000
3,91,1,1,Casaletto,339000
2,50,1,1,Balduina,260000
3,140,2,2,Spagna,1250000
5,148,2,2,Montagnola,415000
2,70,1,A,Torre Maura,109000
3,75,2,1,Castelverde,119000
2,70,1,3,Bravetta,205000
3,120,1,A,Castelverde,135000
2,65,1,2,Malafede,165000
5+,260,3,2,Euclide,1370000
3,70,1,1,Torre Maura,155000
4,190,3,A,Fonte Ostiense,850000
4,115,2,6,Mostacciano,375000
3,80,1,2,Tor de' Schiavi,238000
3,73,1,3,Piccolomini,230000
5+,177,2,5,La Giustiniana,380000
4,85,1,1,Torre Maura,170000
4,103,1,7,Nuovo Salario,247000
3,75,2,0,Torrino,239000
3,90,2,0,San Lorenzo,200000
3,85,2,3,Porta di Roma,295000
2,55,1,A,Primavalle,210000
3,97,2,3,Casale Nei,209000
3,85,1,3,Ostia Levante,185000
4,100,1,3,Casalotti,160000
5,230,3,1,Villa Chigi,804000
2,55,1,A,Primavalle,210000
4,122,2,4,Spinaceto,245000
4,146,3,1,Piccolomini,580000
3,117,1,2,La Storta,185000
1,45,1,7,Città Giardino,160000
3,106,1,1,Torre Angela,139000
5,165,2,A,Torresina,290000
4,140,2,A,Fonte Meravigliosa,580000
3,115,1,1,Monti,495000
2,55,1,0,Garbatella,275000
3,90,2,3,Castelverde,139000
3,105,2,2,Trionfale,359000
3,75,1,0,Dragona,170000
3,120,2,A,Mezzocammino,550000
3,86,2,0,Casal Bruciato,296500
3,90,1,2,Ostia Levante,195000
3,90,1,0,Monte Sacro,279000
5,142,3,5,Prati,795000
3,79,2,3,Casal Bruciato,318500
3,96,1,4,San Basilio,255000
3,60,1,1,Bologna,329000
3,100,2,2,Fontana Candida,175000
4,115,1,2,Saxa Rubra,319000
2,65,1,2,Testaccio,290000
3,75,2,1,Bologna,359000
2,55,1,7,Valli,230000
3,85,1,6,Tor de' Schiavi,235000
3,113,1,5,Cinecittà,450000
3,80,1,2,Cinecittà,239000
3,80,2,A,Finocchio,159000
2,87,1,7,Labaro,199000
3,70,1,0,Borghesiana,128000
4,122,2,0,San Godenzo,490000
2,68,1,4,Cinecittà,235000
5+,170,3+,R,Delle Vittorie,590000
2,65,1,1,Vitinia,155000
3,95,2,2,La Storta,250000
5,135,2,4,Coppedè,770000
3,75,1,1,Morena,169000
2,50,1,0,Casal Bruciato,129000
4,110,2,R,Bologna,399000
3,80,1,2,Piccolomini,310000
2,70,1,A,Furio Camillo,190000
4,120,2,1,Villa Chigi,720000
3,116,1,1,Rocca Cencia,159000
3,114,2,2,Finocchio,169000
3,95,2,A,Torre Spaccata,189000
3,75,1,3,Ostia Levante,189000
2,60,1,1,Furio Camillo,270000
3,60,1,R,Rocca Cencia,105000
3,92,2,5,Mezzocammino,400000
2,65,1,2,Garbatella,240000
3,85,1,7,Marconi,239000
3,83,1,4,Testaccio,395000
3,77,1,2,Monte Sacro,239000
3,83,2,3,Ostia Levante,229000
4,159,2,0,Villa Fiorelli,420000
3,90,2,2,Monte Sacro,335000
2,78,1,7,Flaminio,410000
2,63,1,1,Mezzocammino,259000
3,75,1,2,Ostia Levante,139000
2,45,1,1,Furio Camillo,245000
5,140,2,2,Medaglie d'Oro,470000
4,121,1,6,Furio Camillo,360000
3,70,1,2,Corviale,250000
2,70,1,1,Valli,239000
2,65,1,3,Casal Bertone,185000
3,80,2,2,Torrino,299000
5+,201,2,2,Balduina,549000
2,73,1,3,Furio Camillo,150000
3,80,1,2,Boccea,249000
3,75,1,4,Villa Gordiani,250000
2,72,1,6,Pigneto,192000
4,71,2,0,Torre Gaia,169000
3,82,1,4,Torpignattara,219000
2,103,1,1,Cortina d'Ampezzo,365000
4,135,2,A,Città Giardino,460000
4,120,2,R,Casaletto,329000
5+,140,2,1,Bravetta,430000
3,100,2,A,La Giustiniana,449000
3,85,1,A,Prati,440000
3,85,1,1,Torre Maura,170000
4,220,2,3,Repubblica,1250000
3,100,1,4,Magliana,216000
4,129,2,A,Baldo degli Ubaldi,529000
4,100,2,2,San Paolo,249000
4,119,2,4,Bravetta,279000
2,70,1,1,Valli,239000
2,65,1,3,Casal Bertone,185000
3,80,2,2,Torrino,299000
5+,201,2,2,Balduina,549000
2,73,1,3,Furio Camillo,150000
3,80,1,2,Boccea,249000
3,75,1,4,Villa Gordiani,250000
2,72,1,6,Pigneto,192000
4,71,2,0,Torre Gaia,169000
3,82,1,4,Torpignattara,219000
2,103,1,1,Cortina d'Ampezzo,365000
4,135,2,A,Città Giardino,460000
4,120,2,R,Casaletto,329000
5+,140,2,1,Bravetta,430000
3,100,2,A,La Giustiniana,449000
3,85,1,A,Prati,440000
3,85,1,1,Torre Maura,170000
4,220,2,3,Repubblica,1250000
3,100,1,4,Magliana,216000
4,129,2,A,Baldo degli Ubaldi,529000
4,100,2,2,San Paolo,249000
4,119,2,4,Bravetta,279000
3,93,2,5,Tufello,315000
5,130,3+,1,Re di Roma,430000
2,78,1,2,Cinecittà,160000
5+,194,3,A,Fleming,880000
3,110,1,2,Marconi,280000
3,94,1,4,Cinecittà,249000
3,115,2,A,Piccolomini,385000
2,68,1,1,Boccea,219000
4,101,1,S,Villa Chigi,325000
3,90,2,1,Torre Spaccata,265000
5,187,2,4,Casaletto,386100
5+,342,3+,6,Villa Ada,1272750
5+,345,3+,6,Villa Ada,1272750
2,55,1,1,Malafede,160000
3,70,1,1,Monteverde Nuovo,298000
3,89,1,1,Rocca Cencia,159000
4,87,1,0,Monteverde Nuovo,187500
4,130,2,4,Esquilino,630000
4,120,2,0,Torrevecchia,368000
4,80,2,3,Tor Vergata,250000
2,65,2,5,Torpignattara,168000
3,60,1,2,Piazzale degli Eroi,259000
3,95,1,A,Torre Angela,139000
4,105,1,1,Campo de' Fiori,799000
3,50,1,1,Centocelle,199000
3,160,2,1,Mezzocammino,660000
2,62,1,5,Casal Bertone,165000
4,180,3,8,Montagnola,850000
5+,190,3,3,Vigna Stelluti,1180000
2,55,1,0,Colli Albani,188000
3,80,1,A,Colli Aniene,240000
3,75,1,A,Bravetta,215000
2,55,1,R,Trionfale,145000
3,80,1,3,San Giovanni,359000
3,92,2,7,Nuovo Salario,280000
3,87,1,1,Vigna Stelluti,360000
2,50,1,5,Castel di Leva,177000
1,48,1,1,Monti,245000
3,70,2,1,Infernetto,195000
2,75,1,R,San Lorenzo,345000
2,70,1,0,Tor Vergata,130000
4,150,3,1,Ponte Galeria,249000
5+,265,3,1,Parioli,1150000
3,85,1,7,Montagnola,319000
3,88,1,6,Marconi,249000
5+,192,2,1,Aventino,1550000
3,65,1,0,Piccolomini,165000
4,120,2,R,Garbatella,330000
3,114,2,3,Farnesina,440000
3,92,2,2,Torrevecchia,290000
3,91,1,1,Centocelle,185000
3,75,1,3,La Rustica,229000
3,85,1,2,Casal Bernocchi,165000
3,98,2,2,Torre Spaccata,299000
2,53,1,1,Castro Pretorio,180000
3,94,2,4,Mostacciano,399000
3,95,1,1,Portuense,225000
5,235,3,7,Monte Sacro,850000
2,50,1,0,Castelverde,79000
2,90,1,0,Parioli,350000
3,95,2,3,Ponte di Nona,209000
3,55,1,6,Esquilino,270000
3,75,1,3,Tor de' Schiavi,249000
4,115,1,1,Esquilino,370000
3,110,1,A,Casaletto,499000
5,125,2,3,Giuliano Dalmata,465000
1,45,1,1,Bravetta,107000
2,45,1,3,Ponte di Nona,93000
3,75,1,8,Villa Gordiani,249000
3,60,1,2,San Giovanni,259000
2,78,1,R,Villa Fiorelli,259000
2,50,1,3,Monteverde Nuovo,189000
3,100,2,1,Ostia Levante,245000
1,34,1,A,La Rustica,115000
3,70,1,2,Ostia Levante,175000
4,93,1,4,Delle Vittorie,479000
2,55,1,6,Tor de' Schiavi,179000
3,85,1,4,Cinecittà,225000
3,85,2,1,Primavalle,195000
4,149,3,1,Farnesina,870000
2,79,1,3,San Giovanni,192500
1,36,1,R,Centocelle,125000
3,82,1,2,San Giovanni,370000
4,110,3,3,Giuliano Dalmata,340000
4,115,2,1,Colli Albani,355000
4,107,2,2,Trastevere,385000
3,75,2,0,Acilia,148000
3,100,1,6,Trastevere,399000
3,75,1,3,San Paolo,265000
4,136,2,0,Roma 70,369000
5,140,2,4,Montagnola,430000
2,71,1,2,San Lorenzo,290000
2,55,1,2,Axa,145000
2,70,1,1,La Rustica,159000
4,120,2,1,Bologna,545000
2,60,1,1,Vitinia,95000
2,75,1,2,Esquilino,350000
4,163,2,3,Torrevecchia,455000
2,60,1,3,Piazzale degli Eroi,329000
3,75,2,0,Torre Gaia,188000
2,70,1,4,Villa Chigi,300000
3,90,1,2,Marconi,275000
3,90,1,1,Torre Spaccata,175000
5+,320,3+,0,Ponte Milvio,1600000
3,90,1,1,Centocelle,235000
2,70,1,0,Piccolomini,255000
3,102,2,0,Monte Sacro,349000
2,58,1,2,Arco di Travertino,114000
2,75,1,1,Marconi,239000
2,60,1,3,Piazza del Popolo,580000
3,80,1,1,Ostia Ponente,179000
4,145,2,3,Ostia Levante,320000
5,160,2,1,Montagnola,395000
5,190,3,5,Mostacciano,990000
4,158,3,1,La Storta,210000
3,74,2,2,Villa Gordiani,225000
2,68,1,6,Trastevere,309000
1,40,1,R,Cipro,265000
2,52,1,1,San Lorenzo,229000
3,85,1,2,Giuliano Dalmata,295000
4,120,2,4,Montagnola,550000
2,50,1,1,Ponte di Nona,109000
1,45,1,4,Barberini,349000
2,57,1,2,Castelverde,109000
4,120,2,3,Colli Aniene,319000
2,50,1,A,Torre Angela,60000
1,60,1,3,Dragona,145000
3,125,2,3,Borghesiana,115000
3,88,1,4,Ostiense,350000
3,101,2,0,Fleming,358000
3,85,2,4,Torre Gaia,189000
3,75,1,0,San Godenzo,280000
2,55,1,0,Monte Spaccato,99000
3,85,1,6,Magliana,190000
4,105,2,2,Bologna,429000
3,100,1,5,Torrino,250000
3,120,2,0,La Storta,259000
5,150,2,2,Monteverde Vecchio,670000
4,70,1,3,Colle del Sole,149000
2,70,1,R,Axa,159000
3,80,2,1,Colli Aniene,265000
4,144,2,1,La Storta,219000
3,110,2,2,Colli Aniene,299000
3,80,1,1,Morena,132000
3,85,2,0,Torre Angela,140000
5,172,3,3,Ponte Milvio,1350000
4,140,2,2,Finocchio,289000
3,100,2,0,Policlinico,349000
3,75,1,1,Monteverde Vecchio,350000
3,67,1,0,Torre Angela,135000
3,106,2,6,Monti Tiburtini,315000
2,45,1,1,Primavalle,115000
2,75,1,1,Fonte Ostiense,238000
4,135,2,2,Medaglie d'Oro,420000
4,135,2,2,Medaglie d'Oro,478000
2,77,1,0,Flaminio,290000
2,49,1,2,Ostia Antica,100000
2,80,1,0,Marconi,189000
2,69,1,R,Cinecittà,219000
3,85,1,3,Delle Vittorie,519000
3,75,2,3,Colli Aniene,258000
2,80,1,0,Primavalle,155250
2,80,2,2,Quadraro,157500
3,80,1,1,Centocelle,240000
3,130,1,1,Monteverde Vecchio,375000
3,90,1,1,Tor de' Schiavi,250000
4,120,1,1,Colle del Sole,239000
3,60,1,2,Villa Chigi,260000
3,110,1,4,Pigneto,390000
2,75,1,2,Casal Bruciato,259000
3,90,1,4,Ostia Levante,280000
2,75,1,2,Val Cannuta,255000
3,105,1,3,Villa Gordiani,270000
3,65,1,0,Centro Giano,169000
3,100,2,A,Portuense,390000
2,75,1,2,Re di Roma,265000
5+,140,1,5,Cipro,750000
3,80,1,4,Val Cannuta,339000
5+,332,3+,A,Mostacciano,950000
4,160,3,3,Euclide,845000
2,69,1,A,Labaro,110000
3,90,1,0,Acilia,189000
5+,302,3+,1,Medaglie d'Oro,1200000
3,100,2,2,Portuense,340000
3,80,1,6,Colli Aniene,175000
4,150,3,1,Ponte Galeria,249000
4,106,2,2,Villa Chigi,550000
4,130,2,4,Montagnola,525000
3,66,2,5,Magliana,199000
2,44,1,3,Centocelle,113000
3,110,1,7,Marconi,250000
3,155,3,1,Villa Chigi,670000
1,40,1,0,Castel di Leva,148000
4,94,1,2,Monte Spaccato,210000
4,100,2,3,Bologna,530000
3,100,2,3,Montagnola,360000
4,98,2,A,Val Cannuta,489000
4,158,2,0,Colle del Sole,359000
4,103,1,3,Balduina,328000
3,85,2,2,Castelverde,159000
3,85,1,A,Centocelle,220000
4,190,2,0,Trastevere,1200000
2,70,1,0,Boccea,219000
2,45,1,2,San Godenzo,145000
3,100,1,2,Montagnola,379000
2,47,1,2,Piccolomini,380000
4,150,3,3,Villa Chigi,788000
4,118,2,1,Torrino,439000
5+,239,3+,R,Coppedè,1225000
5,175,2,1,Coppedè,1100000
4,120,2,4,Torrino,635000
4,131,2,1,Ponte Milvio,598000
5,146,3,2,Monte Sacro,459000
3,113,2,3,Torrino,449000
2,75,1,8,Furio Camillo,255000
3,109,2,1,Monteverde Vecchio,419000
3,85,1,2,Torre Spaccata,153000
2,65,1,0,Policlinico,430000
3,95,1,0,Romanina,179000
3,95,1,0,Romanina,179000
5,145,1,A,Montecitorio,1120000
3,86,2,1,Torre Angela,148000
5+,176,2,3,Villa Chigi,890000
3,120,1,1,Cortina d'Ampezzo,429000
2,77,1,4,Magliana,189000
2,60,1,5,Acilia,175000
3,100,2,3,Coppedè,560000
5,176,2,A,Euclide,990000
3,90,1,2,Colle del Sole,289000
4,130,2,1,Ponte Mammolo,420000
4,141,2,3,Spinaceto,278000
2,65,1,5,Tor de' Schiavi,175000
2,62,1,1,Torre Angela,109000
1,40,1,4,Fonte Ostiense,149000
5+,130,2,0,Finocchio,149000
2,40,1,0,Corviale,120000
2,67,1,S,Primavalle,119000
3,87,2,2,Ponte Galeria,209000
4,120,2,3,Città Giardino,529000
2,72,1,R,Casal Bruciato,150000
4,116,2,1,Pineta Sacchetti,395000
3,115,1,3,Prati,595000
5,140,2,3,Casaletto,459000
3,85,1,4,Centocelle,208000
5+,199,2,1,Coppedè,710000
1,42,1,A,Pigneto,82000
3,110,2,4,Statuario,350000
2,67,1,2,Ponte Galeria,200000
2,45,garantito,2,Torpignattara,98000
4,118,2,1,Tor de' Schiavi,289000
4,95,1,1,Piana del Sole,170000
3,75,2,2,Acilia,179000
5,180,3,7,Pietralata,510000
4,103,2,1,Villa Bonelli,420000
3,90,1,4,Quadraro,265000
2,70,1,3,Città Giardino,260000
4,120,1,4,Baldo degli Ubaldi,420000
4,114,1,1,Casal Bernocchi,164000
4,130,2,0,Borghesiana,209000
4,179,2,A,Ostia Ponente,319000
4,87,1,3,Tor de' Schiavi,255000
3,60,1,1,Torre Spaccata,189000
3,78,1,4,Colle del Sole,185000
4,97,1,6,Pietralata,249000
3,85,1,2,Centocelle,199000
2,80,1,3,Trastevere,750000
3,70,2,2,Monteverde Vecchio,349000
3,90,1,3,Torrevecchia,225000
5,159,2,2,Piazzale degli Eroi,830000
3,126,2,1,Osteria Nuova,100000
2,50,1,2,Monte Spaccato,135000
3,75,1,1,Marconi,259000
2,78,1,2,Val Cannuta,175000
3,80,2,2,Vitinia,239000
1,50,1,R,San Giovanni,210000
3,73,2,0,Torrino,230000
3,98,2,3,Labaro,270000
3,75,1,3,Boccea,215000
5+,143,2,1,Fonte Ostiense,395000
4,120,2,1,Morena,235000
5,220,2,2,Coppedè,1390000
2,70,1,3,Cinecittà,170000
2,50,1,2,Piana del Sole,96000
3,130,1,A,Torrevecchia,395000
5+,200,2,3,Bologna,1300000
4,140,2,4,Casal Bertone,475000
5,210,3,A,Pineta Sacchetti,750000
4,153,2,5,Villa Gordiani,450000
3,78,1,4,Colle del Sole,185000
3,85,1,3,Piccolomini,395000
3,95,1,1,Corcolle,129000
3,105,2,3,Cipro,550000
5+,157,2,2,Balduina,390000
1,40,1,0,Arco di Travertino,120000
2,55,1,A,Pietralata,260000
3,97,2,6,Montagnola,360000
3,80,1,2,Acilia,175000
4,126,2,3,Ostia Ponente,315000
5,120,2,1,Bologna,540000
4,100,2,6,Re di Roma,520000
1,40,1,1,Primavalle,114000
3,115,1,5,San Lorenzo,279000
4,120,2,2,Ottavia,250000
4,90,1,2,La Storta,177000
4,100,2,1,Fontana Candida,179000
2,40,1,1,Borghesiana,78000
1,45,1,0,Piazza Navona,395000
2,85,1,0,Cinecittà,239000
3,73,1,3,Tor de' Schiavi,189000
2,52,1,1,Colle del Sole,139000
2,70,2,1,Villa Ada,510000
4,85,2,3,Casalotti,229000
3,135,2,2,Vittorio Veneto,800000
2,71,1,4,Casal Bertone,190000
4,117,2,2,Casalotti,210000
3,100,1,R,Centocelle,249000
3,92,2,2,Monti Tiburtini,310000
3,85,1,7,Cinecittà,289000
2,33,1,0,Torpignattara,97000
4,106,2,1,Tomba di Nerone,299000
3,102,1,A,Anagnina,208500
3,88,1,4,Ostiense,350000
4,192,2,A,Villa Chigi,1160000
2,50,1,0,Rocca Cencia,158000
2,110,2,0,Anagnina,350000
1,48,1,S,Città Giardino,127000
4,150,2,0,Bologna,420000
2,57,1,0,Bravetta,240000
2,51,1,0,Bravetta,225000
2,51,1,0,Bravetta,225000
2,57,1,0,Bravetta,240000
2,51,1,0,Bravetta,220000
2,51,1,0,Bravetta,220000
2,57,1,0,Bravetta,250000
4,150,1,1,Casal Bruciato,360000
2,45,1,1,Torre Spaccata,119000
3,100,2,R,Ottavia,199000
4,115,2,1,Colli Albani,355000
2,62,1,3,Torrevecchia,169000
3,65,1,0,Borghesiana,149000
3,95,2,5,Monteverde Nuovo,385000
1,45,1,0,San Lorenzo,125000
2,75,1,A,Borghesiana,95000
2,55,1,0,Torrevecchia,320000
5+,215,3+,0,Rinnovamento,494000
2,60,1,A,Villa Gordiani,169000
1,40,1,5,Esquilino,390000
3,87,1,2,Torpignattara,165000
4,140,2,2,Torrino,495000
2,60,1,1,Nuovo Salario,185625
3,141,3,2,Castelverde,143250
4,147,3,1,Massimina,127500
2,62,1,0,Castelverde,99750
3,90,1,5,Monte Sacro,172500
2,62,1,1,Casal Palocco,178000
3,70,1,1,Villa Chigi,289000
4,100,1,R,Montagnola,299000
5+,170,2,1,Corviale,308400
3,100,1,R,Giuliano Dalmata,340000
3,110,1,4,Pietralata,420000
4,120,2,4,Delle Vittorie,590000
1,45,1,2,Villa Gordiani,99000
5,183,3,2,Tintoretto,659000
2,65,1,1,Casal Palocco,178000
3,80,1,2,Morena,250000
5+,203,2,1,Villa Ada,950000
2,100,2,A,Garbatella,449000
2,76,1,3,Torrevecchia,167000
3,101,1,2,Montagnola,295000
2,68,1,A,Portuense,225000
5+,153,1,4,San Giovanni,650000
3,175,2,0,Casal Palocco,319000
3,90,1,3,Montagnola,325000
2,75,1,3,Re di Roma,299000
4,182,2,1,Fonte Meravigliosa,699000
5+,220,3,4,Villa Bonelli,950000
5+,150,2,4,Piccolomini,469000
4,138,2,2,Roma 70,369000
3,101,1,1,Torre Spaccata,225000
3,100,1,5,San Paolo,330000
4,90,2,1,Torre Maura,219000
2,50,1,1,Borghesiana,129000
3,90,2,3,Val Cannuta,379000
3,110,2,1,Prati,630000
3,70,1,5,Ostia Ponente,199000
5,170,3,1,Repubblica,730000
2,60,1,0,Quadraro,180000
3,88,2,0,Torre Maura,249000
3,120,2,2,Cortina d'Ampezzo,590000
4,180,2,A,Cortina d'Ampezzo,900000
2,50,1,2,Ostia Ponente,89000
3,115,2,1,Vigna Stelluti,395000
4,150,2,1,Castel di Leva,389000
3,90,1,8,Acilia,269000
2,60,2,0,Farnesina,295000
5,130,3+,4,Cipro,579000
4,118,3,R,Torrino,549000
3,110,1,4,Magliana,199000
3,80,1,4,San Basilio,249000
2,60,1,1,Centocelle,159000
3,97,2,4,Cinecittà,265000
3,89,2,1,Bravetta,275000
2,55,1,R,Torre Spaccata,115000
3,105,2,4,Ostia Levante,235000
3,100,1,R,Torre Spaccata,175000
5,135,2,1,Magliana,275000
4,126,2,0,Fleming,420000
2,59,1,3,Bufalotta,134000
4,100,1,6,Valli,450000
3,96,1,4,Ostia Levante,209000
4,103,2,3,Monte Sacro,295000
5+,185,3,1,San Godenzo,675000
3,95,1,1,Garbatella,290000
3,50,1,0,Quadraro,139000
4,148,1,0,Colli Albani,369000
5+,229,2,1,Piccolomini,749000
5,220,3,0,Castel di Leva,479000
3,60,2,6,San Lorenzo,219000
4,110,1,1,Ostia Ponente,225000
2,78,1,3,Valli,245000
4,80,2,0,Balduina,259000
5,223,3,11+,Eur,880000
5,150,2,3,Ostia Levante,379000
1,66,1,A,Infernetto,138000
3,85,1,0,Quadraro,350000
2,45,1,4,Ostia Ponente,129000
5,150,2,8,Montagnola,649000
4,135,2,A,Colle Oppio,595000
2,45,1,0,Piccolomini,235000
5,140,2,1,Fleming,490000
3,82,2,0,Casal Bertone,339000
3,100,1,3,Ostia Ponente,179000
2,60,1,2,Ostia Ponente,149000
4,119,2,0,Cinecittà,319000
3,65,1,1,Fontana Candida,135000
2,50,1,0,Piccolomini,235000
3,68,1,2,Ostia Antica,157000
3,86,1,4,Giuliano Dalmata,255000
4,195,2,R,Delle Vittorie,895000
3,65,1,R,Borghesiana,149000
3,115,1,A,Torrevecchia,319000
3,74,2,2,Casalotti,229000
3,80,1,3,Farnesina,320000
2,51,1,0,Malafede,145000
3,120,2,1,Cinecittà,250000
3,110,2,4,Ostia Ponente,219000
2,65,1,1,Malafede,195000
4,120,2,1,Morena,235000
3,94,1,0,Bravetta,235000
5,120,2,1,Magliana,275000
1,40,1,5,Casal Boccone,165000
4,130,2,1,Ostia Ponente,289000
3,110,2,3,Ostia Ponente,319000
3,126,2,0,Malafede,300000
4,113,2,1,Malafede,370000
3,90,1,0,Malafede,230000
2,74,1,1,Malafede,210000
3,92,2,1,Malafede,270000
4,152,2,0,Malafede,385000
4,117,2,2,Pineta Sacchetti,489500
2,57,1,1,Malafede,165000
3,90,1,0,Parioli,350000
3,105,2,2,Ottavia,195000
4,100,2,1,Ostia Ponente,279000
5,150,1,1,Casal Bruciato,360000
3,91,1,0,Primavalle,245000
3,78,2,R,Casalotti,155000
2,89,1,2,Cinecittà,195000
5,140,2,3,Euclide,795000
3,80,1,2,Torre Angela,85000
5,140,2,2,Torrino,495000
5,170,2,2,Delle Vittorie,640000
3,85,2,1,Tor Vergata,229000
3,84,1,2,Ponte Mammolo,225000
4,140,2,3,Villa Chigi,670000
5+,220,3,1,Trastevere,1399000
2,55,1,1,Ostia Ponente,158000
2,70,1,7,Montagnola,239000
2,80,2,2,Monteverde Vecchio,495000
3,110,2,A,Casal Boccone,369000
3,95,1,3,Giardinetti,155000
1,43,1,0,Malafede,120000
4,140,3,5,Dragona,215000
5,143,2,6,Tintoretto,409000
5+,250,3,3,Castro Pretorio,1480000
3,80,1,0,Massimina,249000
5,150,2,3,Colle Oppio,1180000
4,114,1,1,Casal Bernocchi,164000
2,70,1,3,Repubblica,259000
2,56,1,2,Collina delle Muse,149000
2,50,1,1,Ponte di Nona,109000
4,149,2,3,Piccolomini,598000
5+,140,2,6,Baldo degli Ubaldi,610000
1,33,1,0,Colli Albani,98000
2,93,2,A,Delle Vittorie,455000
3,83,1,1,La Rustica,195000
2,69,1,6,Cinecittà,189000
3,94,1,A,Portuense,380000
4,110,1,1,Esquilino,360000
3,90,1,2,Ostia Ponente,145000
3,87,2,2,Casal Lumbroso,280000
3,75,1,2,Navigatori,395000
2,62,1,2,Ponte di Nona,130000
3,90,2,1,Monteverde Nuovo,399000
4,90,1,2,Città Giardino,455000
2,60,1,4,Ostia Ponente,135000
4,100,2,4,Centocelle,379000
4,96,1,8,Cinecittà,258000
2,71,1,3,Pietralata,360000
3,84,1,5,Cinecittà,225000
4,130,2,2,Tomba di Nerone,385000
4,155,2,R,Delle Vittorie,860000
2,50,1,2,Bufalotta,149000
2,50,1,2,Ostia Ponente,99000
3,120,1,2,Città Giardino,295000
4,110,2,0,Santa Fumia,220000
2,45,1,R,Infernetto,105000
2,80,1,3,Flaminio,450000
4,145,2,0,Parioli,750000
3,90,2,1,La Storta,240000
1,40,1,2,Marconi,109000
4,204,3,1,Vigna Stelluti,715000
2,75,1,4,Centocelle,195000
2,50,1,2,Ponte di Nona,75855
1,36,1,0,Quadraro,98000
3,107,1,0,Ottavia,179000
3,70,1,2,Bufalotta,182000
3,95,2,2,Coppedè,450000
2,90,1,5,Val Cannuta,440000
5+,327,3+,4,Casaletto,2350000
2,68,2,5,Portuense,225000
4,98,2,3,Ostia Levante,380000
2,56,1,1,Cinecittà,189000
1,21,1,1,Repubblica,255000
5+,141,2,3,Bravetta,488000
3,113,1,2,Torre Spaccata,228000
2,70,2,0,Casal Lumbroso,269000
3,50,1,1,Borghesiana,79000
5,130,3,1,Tomba di Nerone,515000
2,83,2,2,San Lorenzo,400000
4,140,2,3,Flaminio,760000
3,74,1,0,Vitinia,189000
3,85,2,2,Ostia Ponente,190000
2,54,1,5,Acilia,145000
3,95,1,3,Quadraro,239000
4,153,2,1,Monte Sacro,529000
4,120,1,5,Flaminio,490000
4,110,2,5,Cinecittà,350000
3,132,2,1,Parioli,680000
4,119,1,0,Monte Sacro,320000
1,40,1,A,Colle del Sole,115000
5,182,2,S,Navigatori,410000
4,123,2,0,Casalotti,284000
5,150,2,8,Montagnola,649000
1,55,1,4,Marconi,180000
4,100,1,3,Marconi,295000
3,97,1,5,Pietralata,167000
2,74,1,1,Delle Vittorie,300000
3,70,1,0,Torrevecchia,170000
3,129,2,1,Villa Chigi,654000
5+,180,2,1,Fleming,795000
3,80,1,0,Torre Spaccata,175000
3,114,1,0,Boccea,249000
5,230,2,A,Torrino,1390000
5,100,1,3,Montagnola,339000
5,185,2,0,Casaletto,535000
2,60,1,R,Torre Spaccata,129000
2,65,1,R,Colle Oppio,375000
3,90,2,2,Trastevere,695000
3,104,2,1,Labaro,175000
3,100,2,2,Casalotti,175000
3,128,2,4,Portuense,359000
2,60,1,2,Quarto Miglio,239000
4,85,2,3,Monteverde Vecchio,399000
3,85,2,0,Città Giardino,269000
3,85,2,0,Città Giardino,269000
2,63,1,A,Ostia Ponente,195000
4,120,1,0,Bufalotta,315000
4,100,2,4,Ponte di Nona,245000
3,100,1,3,Montagnola,335000
4,110,2,2,Ostia Levante,235000
3,115,2,4,Garbatella,319000
5,70,2,A,Largo Argentina,700000
3,63,1,0,Ponte di Nona,109000
3,73,1,1,Casal Selce,180000
2,55,1,6,Mostacciano,160000
5+,250,2,1,Navigatori,470000
4,100,2,1,Porta di Roma,365000
2,43,1,S,Boccea,129000
4,136,2,3,Torrino,359000
3,75,2,2,Ottavia,245000
3,110,2,0,Val Cannuta,335000
4,112,1,R,San Paolo,335000
3,70,1,1,La Giustiniana,230000
1,35,1,0,Cortina d'Ampezzo,129000
2,80,1,2,Pietralata,259000
4,172,2,0,Casaletto,595000
3,81,1,2,Spinaceto,209000
3,87,1,3,Tor de' Schiavi,255000
4,120,2,1,Policlinico,480000
3,69,1,2,Ostia Antica,157000
3,87,1,3,La Giustiniana,235000
4,180,2,6,Mostacciano,639000
2,72,1,R,Boccea,175000
3,105,1,3,Pietralata,275000
3,87,1,3,Tor de' Schiavi,255000
5,170,2,5,Esquilino,899000
3,70,1,A,Torrino,472000
5+,110,2,0,Torresina,335000
2,120,2,6,Campo de' Fiori,1200000
4,140,2,2,Torrino,495000
3,90,2,2,Torre Spaccata,219000
5+,500,3+,1,Spinaceto,280000
3,91,1,3,Monteverde Nuovo,330000
3,76,1,1,Giardinetti,199000
2,65,1,0,Torre Maura,139000
4,121,1,9,Casal Bruciato,329000
3,75,1,2,Torre Maura,150000
3,65,1,3,Casalotti,179000
4,100,1,4,Torrevecchia,319000
2,50,1,0,Infernetto,105000
2,58,1,1,La Giustiniana,175000
2,69,1,1,Porta di Roma,214000
2,55,1,1,Porta di Roma,173000
3,95,1,0,Bravetta,155000
1,33,1,3,Tomba di Nerone,60000
